sáb mai 11 02:08:54 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;16;30793;30880;30976;5000
RandomHoHList;16;27232;27190;27252;5025
RandomHoHList;16;26863;26969;26691;4959
RandomHoHList;16;29589;29278;29168;4997
RandomHoHList;16;27745;27795;27763;4960
RandomHoHList;16;26369;26743;26621;4980
RandomHoHList;16;28685;28718;28879;4958
RandomHoHList;16;29156;29163;29011;4967
RandomHoHList;16;26667;26529;26598;5018
RandomHoHList;16;26896;26447;26713;5033
RandomHoHList;16;30883;30376;30951;4997
RandomHoHList;16;26712;26565;26631;4974
RandomHoHList;16;26340;26631;26292;4906
RandomHoHList;16;30792;30404;30779;4973
RandomHoHList;16;26909;27325;27391;4980
RandomHoHList;16;26836;26694;26757;5000
RandomHoHList;16;30472;30752;30516;4919
RandomHoHList;16;27443;27496;27506;4956
RandomHoHList;16;26278;26461;26357;5029
RandomHoHList;16;30295;29956;30014;5057
RandomHoHList;16;27343;26801;26916;5038
RandomHoHList;16;26283;26188;26469;4973
RandomHoHList;16;28327;28409;28205;4965
RandomHoHList;16;28201;28600;28356;4991
RandomHoHList;16;26397;26423;26478;5027
RandomHoHList;16;26694;26342;26241;5015
RandomHoHList;16;30052;29603;29817;5013
RandomHoHList;16;26288;25957;26546;5056
RandomHoHList;16;26802;26875;26922;5025
RandomHoHList;16;30659;30567;30276;5005
RandomHoHList (Mean);16;27498;27474;27498;4911
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;18;0;0;0;0
RandomHoHList;18;32991;33101;33131;4990
RandomHoHList;18;25576;25704;25795;5001
RandomHoHList;18;25172;25242;25521;5033
RandomHoHList;18;28155;28388;27982;4936
RandomHoHList;18;26275;26673;26330;4956
RandomHoHList;18;25127;25284;24967;5023
RandomHoHList;18;26834;26826;26657;4954
RandomHoHList;18;27577;27692;27997;4908
RandomHoHList;18;25291;24977;24745;5027
RandomHoHList;18;24839;24836;24955;4978
RandomHoHList;18;29387;29178;29631;5021
RandomHoHList;18;25123;25005;25070;4973
RandomHoHList;18;24893;24960;25204;5007
RandomHoHList;18;28907;29164;28832;4984
RandomHoHList;18;25939;26058;26454;5010
RandomHoHList;18;25124;25140;25293;5064
RandomHoHList;18;27775;27717;27983;4984
RandomHoHList;18;26260;26174;26338;4937
RandomHoHList;18;25016;25210;25138;4980
RandomHoHList;18;26772;26871;26906;5006
RandomHoHList;18;27711;27789;27480;5045
RandomHoHList;18;25253;24958;25118;5019
RandomHoHList;18;25106;25354;24765;4997
RandomHoHList;18;29656;29405;29495;5015
RandomHoHList;18;25375;25340;25191;5012
RandomHoHList;18;24841;24792;25149;4908
RandomHoHList;18;28761;28908;29303;4945
RandomHoHList;18;25594;25369;25739;4995
RandomHoHList;18;25231;25111;25268;5070
RandomHoHList;18;28867;28962;28947;4982
RandomHoHList;18;25657;25793;25865;5003
RandomHoHList;18;25772;25726;25586;4971
RandomHoHList;18;28109;28105;28157;4976
RandomHoHList;18;27232;27661;27565;4983
RandomHoHList;18;25198;25051;25161;5073
RandomHoHList;18;26232;26104;26041;5015
RandomHoHList;18;28006;28044;27823;5008
RandomHoHList;18;25107;25216;25109;5063
RandomHoHList;18;24972;25461;25224;4954
RandomHoHList;18;29405;29100;28843;5074
RandomHoHList;18;25399;25139;25505;5063
RandomHoHList;18;25045;25130;25350;4934
RandomHoHList;18;29389;29620;29537;5005
RandomHoHList;18;25498;25754;24978;4978
RandomHoHList;18;25521;25636;25355;4998
RandomHoHList;18;28682;28653;28769;5021
RandomHoHList;18;26048;26049;25785;4996
RandomHoHList;18;25073;25172;25138;5046
RandomHoHList;18;28473;28430;28271;4926
RandomHoHList;18;26654;26802;26772;4998
RandomHoHList;18;25002;24977;24856;5072
RandomHoHList;18;25017;24960;25028;5054
RandomHoHList;18;28718;28400;28300;5068
RandomHoHList;18;25416;24825;25090;5047
RandomHoHList;18;25052;25303;25247;4994
